ID,Strategy,Progress,Classification,Strategy_Label
Southwest 1-15-381-1,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-381-1,client maintains consistent contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-381-2,client engaged cm/ciw to receive employment counseling,Good progress,4,Counseling service
Southwest 1-15-381-2,cm/ciw maintains contact to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-382-1,cm/ciw maintain consistent contact with client to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-382-1,client has engaged cm to received college counseling services,Some progress,4,Counseling service
Southwest 1-15-382-2,cm/ciw maintain consistent contact to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-382-2,client has engaged cm to receive college counseling services,Some progress,4,Counseling service
Southwest 1-15-383-2,cm/ciw maintain consistent contact with client to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-383-2,client has engaed cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-384-1,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-384-1,client maintains consistent contat with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-384-2,client has engaged cm/ciw to receive employment counseling,Excellent progress,4,Counseling service
Southwest 1-15-384-2,client maintains contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-385-1,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-385-1,cm/ciw maintain consistent contact with client to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-385-2,client has engaged cm/ciw to receive employment counseling,Excellent progress,4,Counseling service
Southwest 1-15-385-2,client has neen hired on snl youth squad,Task/Service successfully completed,0,Mentorship for school/job readiness
Southwest 1-15-385-2,client has worked with cm/ciw and program director for college tour and tryout with los angeles southwest college basketball team,Excellent progress,0,Mentorship for school/job readiness
Southwest 1-15-385-2,cm/ciw maintains contact with client to provide advice during times of stress,Good progress,0,Mentorship for school/job readiness
Southwest 1-15-386-1,cm/ciw engaged client in employment counseling services,Some progress,4,Counseling service
Southwest 1-15-387-1,cm/ciw maintain cotnact with client to provide advice during times of stress,Good progress,0,Mentorship for school/job readiness
Southwest 1-15-387-1,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-387-2,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-388-1,cm/ciw maintain consistent contact with client to provide advice during times of need,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-388-1,client has engaged cm to receive college counseling,Some progress,4,Counseling service
Southwest 1-15-388-2,client maintains contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-388-2,client has engaged cm/ciw to receive employment counseling,Some progress,4,Counseling service
Southwest 1-15-389-1,cm/ciw maintan contact with client to offer advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-389-1,client has engaged cm to received college counseling services,Some progress,4,Counseling service
Southwest 1-15-390-1,client maintains consistent contact with cm/ciw to receive asdvice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-390-1,client has engaged cm to receive college counseling services,Some progress,4,Counseling service
Southwest 1-15-390-2,client has engaged cm/ciw to receive employment counseling ,Some progress,4,Counseling service
Southwest 1-15-390-2,client maintains contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-390-2,client has engaged cm/ciw and program director to tour and meet with and tryout for basketball team at llos angeles southwest college,Good progress,0,Mentorship for school/job readiness
Southwest 1-15-390-2,client and cm went to southwest college to enroll,Task/Service successfully completed,0,Mentorship for school/job readiness
Southwest 1-15-391-1,client has engaged cm/ciw to reciev employment counseling services,Some progress,4,Counseling service
Southwest 1-15-391-1,cm/ciw manaitan consistent contact with client to provide advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-391-2,client has engaged cm/ciw to receive employment counseling services,Good progress,4,Counseling service
Southwest 1-15-391-2,client engaged cm to receive assistance with vocational planning,Excellent progress,0,Mentorship for school/job readiness
Southwest 1-15-392-1,cm/ciw maintain contact with client to offer advice during times of need,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-393-1,client maintains consistent contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-393-1,client has engaged cm to recieve college counseling services,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-393-2,client maintains client consistent contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-393-2,client engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-394-1,client maintains consistent contact with cm/ciw to receive advice during times of stress,Some progress,0,Mentorship for school/job readiness
Southwest 1-15-394-1,client has engaged cm/ciw to receive employment counseling services,Some progress,4,Counseling service
Southwest 1-15-395-1,client has engaged cm/ciw to receive employment counseling services,A Little progress,4,Counseling service
Southwest 1-15-395-1,client maintans contact with cm/ciw to receive advice during times of stress,A Little progress,0,Mentorship for school/job readiness
